,State and District,Winner (Percentage of Votes),1st Runner-Up (Percentage of Votes),num_ballots,year,state,procedural_cost,state_po
2867,Utah 1,0.649,0.305,21,2008,UTAH,11.02,UT
2868,Utah 2,0.634,0.345,25,2008,UTAH,13.12,UT
2869,Utah 3,0.656,0.283,19,2008,UTAH,9.97,UT
