,State and District,Winner (Percentage of Votes),1st Runner-Up (Percentage of Votes),num_ballots,year,state,procedural_cost,state_po
2826,Tennessee 1,0.718,0.245,15,2008,TENNESSEE,7.87,TN
2827,Tennessee 2,0.781,0.219,13,2008,TENNESSEE,6.82,TN
2828,Tennessee 3,0.694,0.274,17,2008,TENNESSEE,8.92,TN
2829,Tennessee 4,0.588,0.378,34,2008,TENNESSEE,17.85,TN
2830,Tennessee 5,0.659,0.31,21,2008,TENNESSEE,11.02,TN
2831,Tennessee 6,0.744,0.256,15,2008,TENNESSEE,7.87,TN
2832,Tennessee 7,0.686,0.314,19,2008,TENNESSEE,9.97,TN
2833,Tennessee 8,Uncontested,0.0,0,2008,TENNESSEE,0.00,TN
2834,Tennessee 9,0.879,0.049,9,2008,TENNESSEE,4.72,TN
