,State and District,Winner (Percentage of Votes),1st Runner-Up (Percentage of Votes),num_ballots,year,state,procedural_cost,state_po
4198,Mississippi 1,0.698,0.286,17,2000,MISSISSIPPI,8.92,MS
4199,Mississippi 2,0.651,0.312,21,2000,MISSISSIPPI,11.02,MS
4200,Mississippi 3,0.732,0.257,15,2000,MISSISSIPPI,7.87,MS
4201,Mississippi 4,0.581,0.398,39,2000,MISSISSIPPI,20.47,MS
4202,Mississippi 5,0.788,0.182,12,2000,MISSISSIPPI,6.30,MS
