,State and District,Winner (Percentage of Votes),1st Runner-Up (Percentage of Votes),num_ballots,year,state,procedural_cost,state_po
4213,Nebraska 1,0.662,0.31,20,2000,NEBRASKA,10.50,NE
4214,Nebraska 2,0.658,0.31,21,2000,NEBRASKA,11.02,NE
4215,Nebraska 3,0.82,0.157,11,2000,NEBRASKA,5.77,NE
