,State and District,Winner (Percentage of Votes),1st Runner-Up (Percentage of Votes),num_ballots,year,state,procedural_cost,state_po
4308,Utah 1,0.69,0.272,17,2000,UTAH,8.92,UT
4309,Utah 2,0.559,0.413,48,2000,UTAH,25.20,UT
4310,Utah 3,0.585,0.373,34,2000,UTAH,17.85,UT
