,State and District,Winner (Percentage of Votes),1st Runner-Up (Percentage of Votes),num_ballots,year,state,procedural_cost,state_po
4137,Kansas 1,0.893,0.107,9,2000,KANSAS,4.72,KS
4138,Kansas 2,0.674,0.293,19,2000,KANSAS,9.97,KS
4139,Kansas 3,0.5,0.469,226,2000,KANSAS,118.65,KS
4140,Kansas 4,0.544,0.42,57,2000,KANSAS,29.92,KS
