,State and District,Winner (Percentage of Votes),1st Runner-Up (Percentage of Votes),num_ballots,year,state,procedural_cost,state_po
4141,Kentucky 1,0.58,0.42,44,2000,KENTUCKY,23.10,KY
4142,Kentucky 2,0.66,0.34,22,2000,KENTUCKY,11.55,KY
4143,Kentucky 3,0.53,0.45,88,2000,KENTUCKY,46.20,KY
4144,Kentucky 4,0.55,0.43,59,2000,KENTUCKY,30.97,KY
4145,Kentucky 5,0.74,0.26,15,2000,KENTUCKY,7.87,KY
4146,Kentucky 6,0.53,0.35,39,2000,KENTUCKY,20.47,KY
