,State and District,Winner (Percentage of Votes),1st Runner-Up (Percentage of Votes),num_ballots,year,state,procedural_cost,state_po
1735,Tennessee 1,0.828,0.071,10,2014,TENNESSEE,5.25,TN
1736,Tennessee 2,0.725,0.226,15,2014,TENNESSEE,7.87,TN
1737,Tennessee 3,0.624,0.346,26,2014,TENNESSEE,13.65,TN
1738,Tennessee 4,0.583,0.353,31,2014,TENNESSEE,16.27,TN
1739,Tennessee 5,0.623,0.357,27,2014,TENNESSEE,14.17,TN
1740,Tennessee 6,0.711,0.23,15,2014,TENNESSEE,7.87,TN
1741,Tennessee 7,0.7,0.268,17,2014,TENNESSEE,8.92,TN
1742,Tennessee 8,0.708,0.246,16,2014,TENNESSEE,8.40,TN
1743,Tennessee 9,0.75,0.233,14,2014,TENNESSEE,7.35,TN
