,State and District,Winner (Percentage of Votes),1st Runner-Up (Percentage of Votes),num_ballots,year,state,procedural_cost,state_po
1780,Utah 1,0.642,0.29,20,2014,UTAH,10.50,UT
1781,Utah 2,0.604,0.332,26,2014,UTAH,13.65,UT
1782,Utah 3,0.722,0.225,15,2014,UTAH,7.87,UT
1783,Utah 4,0.509,0.458,138,2014,UTAH,72.45,UT
