,State and District,Winner (Percentage of Votes),1st Runner-Up (Percentage of Votes),num_ballots,year,state,procedural_cost,state_po
3798,Maine 1,0.638,0.362,26,2002,MAINE,13.65,ME
3799,Maine 2,0.52,0.48,175,2002,MAINE,91.87,ME
