,State and District,Winner (Percentage of Votes),1st Runner-Up (Percentage of Votes),num_ballots,year,state,procedural_cost,state_po
2355,Maine 1,0.568,0.432,52,2010,MAINE,27.30,ME
2356,Maine 2,0.551,0.449,69,2010,MAINE,36.22,ME
