,State and District,Winner (Percentage of Votes),1st Runner-Up (Percentage of Votes),num_ballots,year,state,procedural_cost,state_po
2338,Kansas 1,0.737,0.228,14,2010,KANSAS,7.35,KS
2339,Kansas 2,0.631,0.323,23,2010,KANSAS,12.07,KS
2340,Kansas 3,0.584,0.386,36,2010,KANSAS,18.90,KS
2341,Kansas 4,0.587,0.364,32,2010,KANSAS,16.80,KS
