,State and District,Winner (Percentage of Votes),1st Runner-Up (Percentage of Votes),num_ballots,year,state,procedural_cost,state_po
163,Kansas 1,0.677,0.323,20,2022,KANSAS,10.50,KS
164,Kansas 2,0.576,0.424,47,2022,KANSAS,24.67,KS
165,Kansas 3,0.549,0.428,58,2022,KANSAS,30.45,KS
166,Kansas 4,0.633,0.367,27,2022,KANSAS,14.17,KS
