,State and District,Winner (Percentage of Votes),1st Runner-Up (Percentage of Votes),num_ballots,year,state,procedural_cost,state_po
167,Kentucky 1,0.749,0.251,15,2022,KENTUCKY,7.87,KY
168,Kentucky 2,0.719,0.281,16,2022,KENTUCKY,8.40,KY
169,Kentucky 3,0.62,0.38,30,2022,KENTUCKY,15.75,KY
170,Kentucky 4,0.65,0.31,21,2022,KENTUCKY,11.02,KY
171,Kentucky 5,0.822,0.178,11,2022,KENTUCKY,5.77,KY
172,Kentucky 6,0.651,0.349,24,2022,KENTUCKY,12.60,KY
