,State and District,Winner (Percentage of Votes),1st Runner-Up (Percentage of Votes),num_ballots,year,state,procedural_cost,state_po
331,Utah 1,0.67,0.33,21,2022,UTAH,11.02,UT
332,Utah 2,0.597,0.34,28,2022,UTAH,14.70,UT
333,Utah 3,0.644,0.295,21,2022,UTAH,11.02,UT
334,Utah 4,0.611,0.324,25,2022,UTAH,13.12,UT
