,State and District,Winner (Percentage of Votes),1st Runner-Up (Percentage of Votes),num_ballots,year,state,procedural_cost,state_po
515,Indiana 1,0.566,0.405,44,2020,INDIANA,23.10,IN
516,Indiana 2,0.615,0.385,31,2020,INDIANA,16.27,IN
517,Indiana 3,0.678,0.322,20,2020,INDIANA,10.50,IN
518,Indiana 4,0.666,0.334,22,2020,INDIANA,11.55,IN
519,Indiana 5,0.5,0.46,176,2020,INDIANA,92.40,IN
520,Indiana 6,0.686,0.278,18,2020,INDIANA,9.45,IN
521,Indiana 7,0.624,0.376,29,2020,INDIANA,15.22,IN
522,Indiana 8,0.669,0.298,19,2020,INDIANA,9.97,IN
523,Indiana 9,0.618,0.341,26,2020,INDIANA,13.65,IN
