,State and District,Winner (Percentage of Votes),1st Runner-Up (Percentage of Votes),num_ballots,year,state,procedural_cost,state_po
694,Utah 1,0.695,0.304,18,2020,UTAH,9.45,UT
695,Utah 2,0.59,0.366,32,2020,UTAH,16.80,UT
696,Utah 3,0.687,0.268,17,2020,UTAH,8.92,UT
697,Utah 4,0.477,0.467,701,2020,UTAH,368.02,UT
