,State and District,Winner (Percentage of Votes),1st Runner-Up (Percentage of Votes),num_ballots,year,state,procedural_cost,state_po
446,Connecticut 1,0.638,0.35,25,2020,CONNECTICUT,13.12,CT
447,Connecticut 2,0.594,0.382,34,2020,CONNECTICUT,17.85,CT
448,Connecticut 3,0.587,0.398,38,2020,CONNECTICUT,19.95,CT
449,Connecticut 4,0.622,0.363,28,2020,CONNECTICUT,14.70,CT
450,Connecticut 5,0.551,0.435,61,2020,CONNECTICUT,32.02,CT
