,State and District,Winner (Percentage of Votes),1st Runner-Up (Percentage of Votes),num_ballots,year,state,procedural_cost,state_po
528,Kansas 1,0.712,0.288,17,2020,KANSAS,8.92,KS
529,Kansas 2,0.552,0.406,48,2020,KANSAS,25.20,KS
530,Kansas 3,0.536,0.436,70,2020,KANSAS,36.75,KS
531,Kansas 4,0.637,0.363,26,2020,KANSAS,13.65,KS
