,State and District,Winner (Percentage of Votes),1st Runner-Up (Percentage of Votes),num_ballots,year,state,procedural_cost,state_po
621,Oklahoma 1,0.637,0.327,23,2020,OKLAHOMA,12.07,OK
622,Oklahoma 2,0.75,0.22,14,2020,OKLAHOMA,7.35,OK
623,Oklahoma 3,0.785,0.215,13,2020,OKLAHOMA,6.82,OK
624,Oklahoma 4,0.678,0.288,18,2020,OKLAHOMA,9.45,OK
625,Oklahoma 5,0.521,0.479,167,2020,OKLAHOMA,87.67,OK
