,year,state,state_po,margin,num_ballots,procedural_cost
0,2000,RHODE ISLAND,RI,0.1573132185009441,45,31.5
1,2002,RHODE ISLAND,RI,0.5685297698883127,13,9.1
2,2006,RHODE ISLAND,RI,0.0703727080752117,100,70.0
3,2008,RHODE ISLAND,RI,0.4659626445949518,16,11.2
4,2012,RHODE ISLAND,RI,0.2984583525630755,24,16.8
5,2014,RHODE ISLAND,RI,0.4133538236277919,17,11.9
6,2018,RHODE ISLAND,RI,0.2310783621508846,31,21.7
7,2020,RHODE ISLAND,RI,0.3312393022324192,22,15.4
8,2024,RHODE ISLAND,RI,0.201,35,24.5
