,year,state,state_po,margin,num_ballots,procedural_cost
0,2000,CALIFORNIA,CA,0.2102286718410543,34,17.85
1,2004,CALIFORNIA,CA,0.217063300947998,33,17.32
2,2006,CALIFORNIA,CA,0.2598283949987098,27,14.18
3,2010,CALIFORNIA,CA,0.1176298179229132,60,31.5
4,2012,CALIFORNIA,CA,0.2504856894428919,28,14.7
5,2016,CALIFORNIA,CA,0.6160281178716075,12,6.3
6,2018,CALIFORNIA,CA,0.541638157447196,13,6.82
7,2022,CALIFORNIA,CA,0.2213,32,16.8
8,2024,CALIFORNIA,CA,0.17799999999999994,40,21.0
