,year,state,state_po,margin,num_ballots,procedural_cost
0,2000,MINNESOTA,MN,0.0581383910858351,121,63.52
1,2002,MINNESOTA,MN,0.0219330304315197,320,168.0
2,2006,MINNESOTA,MN,0.2011992162602394,35,18.38
3,2008,MINNESOTA,MN,0.0049296208745808,1420,745.5
4,2012,MINNESOTA,MN,0.3470099081776318,21,11.02
5,2014,MINNESOTA,MN,0.117415953748824,60,31.5
6,2018,MINNESOTA,MN,0.1811393599778811,39,20.47
7,2020,MINNESOTA,MN,0.0523844398205992,134,70.35
8,2024,MINNESOTA,MN,0.15799999999999992,45,23.62
