,year,state,state_po,margin,num_ballots,procedural_cost
0,2002,OREGON,OR,0.142366643229555,50,26.25
1,2004,OREGON,OR,0.3330746117772598,22,11.55
2,2008,OREGON,OR,0.0335122296752934,209,109.72
3,2010,OREGON,OR,0.1908625331695535,37,19.42
4,2014,OREGON,OR,0.2193500627386909,32,16.80
5,2016,OREGON,OR,0.2447935392869983,29,15.22
6,2020,OREGON,OR,0.1942833362556107,37,19.42
7,2022,OREGON,OR,0.1491,47,24.67
