,State and District,Winner (Percentage of Votes),1st Runner-Up (Percentage of Votes),num_ballots,year,state,procedural_cost,state_po
1091,Alabama 2,0.488,0.405,85,2016,ALABAMA,44.62,AL
1092,Alabama 3,0.669,0.329,21,2016,ALABAMA,11.02,AL
1093,Alabama 4,0.985,0.0,8,2016,ALABAMA,4.20,AL
1094,Alabama 5,0.667,0.332,21,2016,ALABAMA,11.02,AL
1095,Alabama 6,0.745,0.254,15,2016,ALABAMA,7.87,AL
1096,Alabama 7,0.984,0.0,8,2016,ALABAMA,4.20,AL
