,State and District,Winner (Percentage of Votes),1st Runner-Up (Percentage of Votes),num_ballots,year,state,procedural_cost,state_po
1321,Nebraska 1,0.695,0.305,18,2016,NEBRASKA,9.45,NE
1322,Nebraska 2,0.489,0.477,584,2016,NEBRASKA,306.60,NE
1323,Nebraska 3,1.0,0.0,7,2016,NEBRASKA,3.67,NE
