,State and District,Winner (Percentage of Votes),1st Runner-Up (Percentage of Votes),num_ballots,year,state,procedural_cost,state_po
1372,Tennessee 1,0.784,0.154,12,2016,TENNESSEE,6.30,TN
1373,Tennessee 2,0.756,0.244,14,2016,TENNESSEE,7.35,TN
1374,Tennessee 3,0.664,0.288,19,2016,TENNESSEE,9.97,TN
1375,Tennessee 4,0.65,0.35,24,2016,TENNESSEE,12.60,TN
1376,Tennessee 5,0.626,0.374,28,2016,TENNESSEE,14.70,TN
1377,Tennessee 6,0.711,0.218,15,2016,TENNESSEE,7.87,TN
1378,Tennessee 7,0.722,0.235,15,2016,TENNESSEE,7.87,TN
1379,Tennessee 8,0.688,0.251,17,2016,TENNESSEE,8.92,TN
1380,Tennessee 9,0.787,0.189,12,2016,TENNESSEE,6.30,TN
