,State and District,Winner (Percentage of Votes),1st Runner-Up (Percentage of Votes),num_ballots,year,state,procedural_cost,state_po
1443,Wisconsin 1,0.65,0.302,21,2016,WISCONSIN,11.02,WI
1444,Wisconsin 2,0.687,0.312,19,2016,WISCONSIN,9.97,WI
1445,Wisconsin 3,0.989,0.0,8,2016,WISCONSIN,4.20,WI
1446,Wisconsin 4,0.767,0.117,11,2016,WISCONSIN,5.77,WI
1447,Wisconsin 5,0.667,0.293,19,2016,WISCONSIN,9.97,WI
1448,Wisconsin 6,0.572,0.373,36,2016,WISCONSIN,18.90,WI
1449,Wisconsin 7,0.617,0.383,30,2016,WISCONSIN,15.75,WI
1450,Wisconsin 8,0.627,0.373,28,2016,WISCONSIN,14.70,WI
