,State and District,Winner (Percentage of Votes),1st Runner-Up (Percentage of Votes),num_ballots,year,state,procedural_cost,state_po
1308,Mississippi 1,0.687,0.279,18,2016,MISSISSIPPI,9.45,MS
1309,Mississippi 2,0.671,0.291,19,2016,MISSISSIPPI,9.97,MS
1310,Mississippi 3,0.662,0.304,20,2016,MISSISSIPPI,10.50,MS
1311,Mississippi 4,0.65,0.278,19,2016,MISSISSIPPI,9.97,MS
