,State and District,Winner (Percentage of Votes),1st Runner-Up (Percentage of Votes),num_ballots,year,state,procedural_cost,state_po
1344,Oklahoma 1,1.0,0.0,7,2016,OKLAHOMA,3.67,OK
1345,Oklahoma 2,0.706,0.232,15,2016,OKLAHOMA,7.87,OK
1346,Oklahoma 3,0.783,0.217,13,2016,OKLAHOMA,6.82,OK
1347,Oklahoma 4,0.696,0.261,17,2016,OKLAHOMA,8.92,OK
1348,Oklahoma 5,0.571,0.368,35,2016,OKLAHOMA,18.37,OK
