,State and District,Winner (Percentage of Votes),1st Runner-Up (Percentage of Votes),num_ballots,year,state,procedural_cost,state_po
1253,Kansas 1,0.661,0.263,18,2016,KANSAS,9.45,KS
1254,Kansas 2,0.609,0.326,25,2016,KANSAS,13.12,KS
1255,Kansas 3,0.513,0.406,66,2016,KANSAS,34.65,KS
1256,Kansas 4,0.607,0.296,23,2016,KANSAS,12.07,KS
