,State and District,Winner (Percentage of Votes),1st Runner-Up (Percentage of Votes),num_ballots,year,state,procedural_cost,state_po
1171,Connecticut 1,0.641,0.338,24,2016,CONNECTICUT,12.60,CT
1172,Connecticut 2,0.632,0.337,24,2016,CONNECTICUT,12.60,CT
1173,Connecticut 3,0.69,0.31,19,2016,CONNECTICUT,9.97,CT
1174,Connecticut 4,0.599,0.401,36,2016,CONNECTICUT,18.90,CT
1175,Connecticut 5,0.58,0.42,44,2016,CONNECTICUT,23.10,CT
