,State and District,Winner (Percentage of Votes),1st Runner-Up (Percentage of Votes),num_ballots,year,state,procedural_cost,state_po
895,Kentucky 1,0.686,0.314,19,2018,KENTUCKY,9.97,KY
896,Kentucky 2,0.667,0.311,20,2018,KENTUCKY,10.50,KY
897,Kentucky 3,0.621,0.366,28,2018,KENTUCKY,14.70,KY
898,Kentucky 4,0.622,0.346,26,2018,KENTUCKY,13.65,KY
899,Kentucky 5,0.789,0.211,13,2018,KENTUCKY,6.82,KY
900,Kentucky 6,0.51,0.478,219,2018,KENTUCKY,114.97,KY
