,State and District,Winner (Percentage of Votes),1st Runner-Up (Percentage of Votes),num_ballots,year,state,procedural_cost,state_po
901,Louisiana 1,0.715,0.164,13,2018,LOUISIANA,6.82,LA
902,Louisiana 2,0.806,0.087,10,2018,LOUISIANA,5.25,LA
903,Louisiana 3,0.557,0.178,19,2018,LOUISIANA,9.97,LA
904,Louisiana 4,0.642,0.336,23,2018,LOUISIANA,12.07,LA
905,Louisiana 5,0.665,0.3,20,2018,LOUISIANA,10.50,LA
906,Louisiana 6,0.695,0.205,15,2018,LOUISIANA,7.87,LA
