,State and District,Winner (Percentage of Votes),1st Runner-Up (Percentage of Votes),num_ballots,year,state,procedural_cost,state_po
891,Kansas 1,0.681,0.319,20,2018,KANSAS,10.50,KS
892,Kansas 2,0.476,0.468,876,2018,KANSAS,459.90,KS
893,Kansas 3,0.536,0.439,73,2018,KANSAS,38.32,KS
894,Kansas 4,0.594,0.406,38,2018,KANSAS,19.95,KS
