,State and District,Winner (Percentage of Votes),1st Runner-Up (Percentage of Votes),num_ballots,year,state,procedural_cost,state_po
917,Massachusetts 1,Uncontested,0.0,0,2018,MASSACHUSETTS,0.00,MA
918,Massachusetts 2,0.672,0.328,21,2018,MASSACHUSETTS,11.02,MA
919,Massachusetts 3,0.62,0.335,25,2018,MASSACHUSETTS,13.12,MA
920,Massachusetts 4,Uncontested,0.0,0,2018,MASSACHUSETTS,0.00,MA
921,Massachusetts 5,0.759,0.241,14,2018,MASSACHUSETTS,7.35,MA
922,Massachusetts 6,0.652,0.314,21,2018,MASSACHUSETTS,11.02,MA
923,Massachusetts 7,Uncontested,0.0,0,2018,MASSACHUSETTS,0.00,MA
924,Massachusetts 8,Uncontested,0.0,0,2018,MASSACHUSETTS,0.00,MA
925,Massachusetts 9,0.594,0.406,38,2018,MASSACHUSETTS,19.95,MA
