,year,state,state_po,num_ballots_house,procedural_cost_house,num_ballots_senate,procedural_cost_senate,num_ballots_president,procedural_cost_president,num_ballots_total,procedural_cost_total,procedural_cost_excl_pres,totalvotes,num_counties,prep_cost_total,central_cost_total,cost_total,cost_total_excl_pres
0,2000,DISTRICT OF COLUMBIA,DC,0.0,0.0,0.0,0.0,10.0,5.25,10.0,5.25,0.0,0.0,1,169.84,33580,33755.09,33749.84
1,2004,DISTRICT OF COLUMBIA,DC,0.0,0.0,0.0,0.0,9.0,4.72,9.0,4.72,0.0,0.0,1,169.84,33580,33754.56,33749.84
2,2008,DISTRICT OF COLUMBIA,DC,0.0,0.0,0.0,0.0,9.0,4.72,9.0,4.72,0.0,0.0,1,169.84,33580,33754.56,33749.84
3,2012,DISTRICT OF COLUMBIA,DC,0.0,0.0,0.0,0.0,9.0,4.72,9.0,4.72,0.0,0.0,1,169.84,33580,33754.56,33749.84
4,2016,DISTRICT OF COLUMBIA,DC,0.0,0.0,0.0,0.0,9.0,4.72,9.0,4.72,0.0,0.0,1,169.84,33580,33754.56,33749.84
5,2020,DISTRICT OF COLUMBIA,DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344177.0,1,1546.548,33580,35126.55,35126.548
6,2024,DISTRICT OF COLUMBIA,DC,0.0,0.0,0.0,0.0,9.0,4.72,9.0,4.72,0.0,315261.0,1,1430.884,33580,35015.6,35010.884
