,State and District,Winner (Percentage of Votes),1st Runner-Up (Percentage of Votes),num_ballots,year,state,procedural_cost,state_po
1987,Louisiana 1,0.666,0.213,16,2012,LOUISIANA,8.40,LA
1988,Louisiana 2,0.552,0.25,24,2012,LOUISIANA,12.60,LA
1989,Louisiana 3,0.609,0.391,33,2012,LOUISIANA,17.32,LA
1990,Louisiana 4,0.753,0.247,14,2012,LOUISIANA,7.35,LA
1991,Louisiana 5,0.778,0.144,12,2012,LOUISIANA,6.30,LA
1992,Louisiana 6,0.79,0.105,11,2012,LOUISIANA,5.77,LA
