,State and District,Winner (Percentage of Votes),1st Runner-Up (Percentage of Votes),num_ballots,year,state,procedural_cost,state_po
1831,Arkansas 1,0.564,0.39,41,2012,ARKANSAS,21.52,AR
1832,Arkansas 2,0.552,0.395,45,2012,ARKANSAS,23.62,AR
1833,Arkansas 3,0.758,0.161,12,2012,ARKANSAS,6.30,AR
1834,Arkansas 4,0.595,0.367,31,2012,ARKANSAS,16.27,AR
