,State and District,Winner (Percentage of Votes),1st Runner-Up (Percentage of Votes),num_ballots,year,state,procedural_cost,state_po
2143,Utah 1,0.715,0.247,15,2012,UTAH,7.87,UT
2144,Utah 2,0.623,0.336,25,2012,UTAH,13.12,UT
2145,Utah 3,0.764,0.236,14,2012,UTAH,7.35,UT
2146,Utah 4,0.493,0.481,584,2012,UTAH,306.60,UT
