,State and District,Winner (Percentage of Votes),1st Runner-Up (Percentage of Votes),num_ballots,year,state,procedural_cost,state_po
1815,Alabama 2,0.637,0.363,26,2012,ALABAMA,13.65,AL
1816,Alabama 3,0.641,0.359,25,2012,ALABAMA,13.12,AL
1817,Alabama 4,0.74,0.26,15,2012,ALABAMA,7.87,AL
1818,Alabama 5,0.65,0.35,24,2012,ALABAMA,12.60,AL
1819,Alabama 6,0.714,0.286,17,2012,ALABAMA,8.92,AL
1820,Alabama 7,0.758,0.242,14,2012,ALABAMA,7.35,AL
