,State and District,Winner (Percentage of Votes),1st Runner-Up (Percentage of Votes),num_ballots,year,state,procedural_cost,state_po
2070,Oklahoma 1,0.635,0.32,23,2012,OKLAHOMA,12.07,OK
2071,Oklahoma 2,0.574,0.383,37,2012,OKLAHOMA,19.42,OK
2072,Oklahoma 3,0.753,0.2,13,2012,OKLAHOMA,6.82,OK
2073,Oklahoma 4,0.679,0.276,18,2012,OKLAHOMA,9.45,OK
2074,Oklahoma 5,0.587,0.373,33,2012,OKLAHOMA,17.32,OK
