,year,state,state_po,margin,num_ballots,procedural_cost
0,2000,SOUTH CAROLINA,SC,0.15958861248845654,44,30.8
1,2004,SOUTH CAROLINA,SC,0.1708011374173209,41,28.7
2,2008,SOUTH CAROLINA,SC,0.08977083961271629,78,54.6
3,2012,SOUTH CAROLINA,SC,0.10473097848499938,67,46.9
4,2016,SOUTH CAROLINA,SC,0.14265912896030342,50,35.0
5,2020,SOUTH CAROLINA,SC,0.11676642419382553,60,42.0
6,2024,SOUTH CAROLINA,SC,0.17800000000000005,40,28.0
