,year,state,state_po,margin,num_ballots,procedural_cost
0,2000,MARYLAND,MD,0.16303527729442646,43,30.1
1,2004,MARYLAND,MD,0.1299324983495775,54,37.8
2,2008,MARYLAND,MD,0.2544482511753324,28,19.6
3,2012,MARYLAND,MD,0.26076458440373107,27,18.9
4,2016,MARYLAND,MD,0.26416439506645106,27,18.9
5,2020,MARYLAND,MD,0.3321037329232836,22,15.4
6,2024,MARYLAND,MD,0.2809999999999999,25,17.5
