,year,state,state_po,margin,num_ballots,procedural_cost
0,2000,MISSOURI,MO,0.03338542611272041,210,110.25
1,2004,MISSOURI,MO,0.07195745422433626,98,51.45
2,2008,MISSOURI,MO,0.0013342654617368697,5247,2754.68
3,2012,MISSOURI,MO,0.09380257590423756,75,39.38
4,2016,MISSOURI,MO,0.18637117002924938,38,19.95
5,2020,MISSOURI,MO,0.1539087404270113,46,24.15
6,2024,MISSOURI,MO,0.184,39,20.47
