,year,state,state_po,margin,num_ballots,procedural_cost
0,2000,WYOMING,WY,0.4092436109785426,18,12.6
1,2004,WYOMING,WY,0.39716477829583247,18,12.6
2,2008,WYOMING,WY,0.3220428082729184,22,15.4
3,2012,WYOMING,WY,0.4055667907188244,18,12.6
4,2016,WYOMING,WY,0.4576951017821537,16,11.2
5,2020,WYOMING,WY,0.4311192339041231,17,11.9
6,2024,WYOMING,WY,0.46199999999999997,16,11.2
