,year,state,state_po,margin,num_ballots,procedural_cost
0,2000,CONNECTICUT,CT,0.17466024905363045,41,28.7
1,2004,CONNECTICUT,CT,0.1036643106116221,68,47.6
2,2008,CONNECTICUT,CT,0.22367366370494876,32,22.4
3,2012,CONNECTICUT,CT,0.17339899011939386,41,28.7
4,2016,CONNECTICUT,CT,0.13639386717895094,52,36.4
5,2020,CONNECTICUT,CT,0.20073613227352802,35,24.5
6,2024,CONNECTICUT,CT,0.145,49,34.3
