,year,state,state_po,margin,num_ballots,procedural_cost
0,2000,CALIFORNIA,CA,0.11798240022498997,60,31.5
1,2004,CALIFORNIA,CA,0.09947861557432593,71,37.28
2,2008,CALIFORNIA,CA,0.24057779514669772,30,15.75
3,2012,CALIFORNIA,CA,0.23118580620984838,31,16.27
4,2016,CALIFORNIA,CA,0.3010929306611844,24,12.6
5,2020,CALIFORNIA,CA,0.29163223268588595,25,13.12
6,2024,CALIFORNIA,CA,0.204,35,18.38
