,year,state,state_po,margin,num_ballots,procedural_cost
167,2008,WYOMING,WY,0.491362241857228,15,7.88
168,2010,ALABAMA,AL,0.3046531838796256,23,12.08
169,2010,ALASKA,AK,0.1148127419247523,61,32.02
170,2010,ARIZONA,AZ,0.1952063935044168,36,18.9
171,2010,ARKANSAS,AR,0.2095782203377878,34,17.85
172,2010,CALIFORNIA,CA,0.1176298179229132,60,31.5
173,2010,COLORADO,CO,0.0290291747494479,242,127.05
174,2010,CONNECTICUT,CT,0.0926733239963056,76,39.9
175,2010,DELAWARE,DE,0.1726078555116753,41,21.52
176,2010,FLORIDA,FL,0.2823742502918996,25,13.12
177,2010,GEORGIA,GA,0.1661820450224596,43,22.58
178,2010,HAWAII,HI,0.5403539827784869,13,6.82
179,2010,IDAHO,ID,0.4624741396569751,16,8.4
180,2010,ILLINOIS,IL,0.0075657185246052,926,486.15
181,2010,INDIANA,IN,0.0917241288383192,77,40.42
182,2010,IOWA,IA,0.2878323177096634,25,13.12
183,2010,KANSAS,KS,0.4157637890776084,17,8.92
184,2010,KENTUCKY,KY,0.1147809594600972,61,32.02
185,2010,LOUISIANA,LA,0.17777633727907,40,21.0
186,2010,MARYLAND,MD,0.2643961528100867,27,14.18
187,2010,MISSOURI,MO,0.1058496351919519,67,35.17
188,2010,NEVADA,NV,0.0574213616780611,122,64.05
189,2010,NEW HAMPSHIRE,NH,0.2219436563963844,32,16.8
190,2010,NEW YORK,NY,0.3640805567036581,20,10.5
191,2010,NORTH CAROLINA,NC,0.0967208116751419,73,38.32
192,2010,NORTH DAKOTA,ND,0.5233803147559677,14,7.35
193,2010,OHIO,OH,0.1744240908097249,41,21.52
194,2010,OKLAHOMA,OK,0.445035201263136,16,8.4
195,2010,OREGON,OR,0.1908625331695535,37,19.42
196,2010,PENNSYLVANIA,PA,0.0201698938144803,348,182.7
197,2010,SOUTH CAROLINA,SC,0.3383189489791431,21,11.02
198,2010,SOUTH DAKOTA,SD,1.0,7,3.68
199,2010,UTAH,UT,0.2882131811424568,25,13.12
200,2010,VERMONT,VT,0.3341383972990671,21,11.02
201,2010,WASHINGTON,WA,0.047296516976266,149,78.22
202,2010,WEST VIRGINIA,WV,0.1006608195521069,70,36.75
203,2010,WISCONSIN,WI,0.0483763184885215,145,76.12
204,2012,ARIZONA,AZ,0.0152418938567956,460,241.5
205,2012,CALIFORNIA,CA,0.2504856894428919,28,14.7
206,2012,CONNECTICUT,CT,0.1411986262406037,50,26.25
207,2012,DELAWARE,DE,0.3746565366886383,19,9.98
208,2012,FLORIDA,FL,0.1300599539972546,54,28.35
209,2012,HAWAII,HI,0.2481820115793109,29,15.22
210,2012,INDIANA,IN,0.1143868486489991,62,32.55
211,2012,MAINE,ME,0.1690294182580859,42,22.05
212,2012,MARYLAND,MD,0.3087416462038695,23,12.08
213,2012,MASSACHUSETTS,MA,0.0748377298382386,94,49.35
214,2012,MICHIGAN,MI,0.2262924040354891,31,16.27
215,2012,MINNESOTA,MN,0.3470099081776318,21,11.02
