,year,state,state_po,num_ballots_house,procedural_cost_house,num_ballots_senate,procedural_cost_senate,num_ballots_president,procedural_cost_president,num_ballots_total,procedural_cost_total,procedural_cost_excl_pres,totalvotes,num_counties,prep_cost_total,central_cost_total,cost_total,cost_total_excl_pres
37,2000,OREGON,OR,137.0,71.94,0.0,0.0,1588.0,833.7,1725.0,905.6400000000001,71.94,1440002.0,36,11874.248,33580,46359.89,45526.188
38,2000,PENNSYLVANIA,PA,666.0,349.62,118.0,61.95,168.0,88.2,952.0,499.77,411.57,4552010.0,67,29587.32,33580,63667.09,63578.89
39,2000,RHODE ISLAND,RI,39.0,20.47,45.0,23.62,25.0,13.12,109.0,57.21,44.09,384272.0,5,2386.288,33580,36023.5,36010.378
40,2000,SOUTH CAROLINA,SC,152.0,79.8,0.0,0.0,44.0,23.1,196.0,102.9,79.8,1321312.0,46,13097.887999999999,33580,46780.79,46757.688
41,2000,SOUTH DAKOTA,SD,15.0,7.88,0.0,0.0,31.0,16.27,46.0,24.15,7.88,314761.0,66,12468.484,33580,46072.63,46056.363999999994
42,2000,TENNESSEE,TN,131.0,68.78,22.0,11.55,182.0,95.55,335.0,175.88,80.33,1854378.0,95,23552.312,33580,57308.19,57212.64200000001
43,2000,TEXAS,TX,720.0,378.0,23.0,12.08,33.0,17.32,776.0,407.4,390.08,5985763.0,254,67082.412,33580,101069.81,101052.492
44,2000,UTAH,UT,99.0,51.97,22.0,11.55,18.0,9.45,139.0,72.97,63.519999999999996,758754.0,29,7960.376,33580,41613.35,41603.896
45,2000,VERMONT,VT,14.0,7.35,19.0,9.98,71.0,37.28,104.0,54.61,17.33,283366.0,14,3511.224,33580,37145.83,37108.554000000004
46,2000,VIRGINIA,VA,326.0,171.13,153.0,80.32,88.0,46.2,567.0,297.65,251.45,2421729.0,133,32275.636,33580,66153.29,66107.086
47,2000,WASHINGTON,WA,433.0,227.33,258.0,135.45,126.0,66.15,817.0,428.92999999999995,362.78,2382411.0,39,16153.404,33580,50162.33,50096.184
48,2000,WEST VIRGINIA,WV,289.0,151.72,12.0,6.3,111.0,58.27,412.0,216.29000000000002,158.02,579872.0,55,11660.688,33580,45456.98,45398.708
49,2000,WISCONSIN,WI,521.0,273.52000000000004,28.0,14.7,3187.0,1673.17,3736.0,1961.39,288.22,2506314.0,72,22253.735999999997,33580,57795.13,56121.956
50,2000,WYOMING,WY,19.0,9.98,15.0,7.88,18.0,9.45,52.0,27.31,17.86,212312.0,23,4755.568,33580,38362.88,38353.428
51,2002,ALABAMA,AL,395.0,207.37,41.0,21.52,0.0,0.0,436.0,228.89000000000001,228.89000000000001,1268802.0,67,16454.488,33580,50263.38,50263.378
52,2002,ALASKA,AK,13.0,6.82,11.0,5.78,0.0,0.0,24.0,12.600000000000001,12.600000000000001,227725.0,30,6006.099999999999,33580,39598.7,39598.7
53,2002,ARIZONA,AZ,369.0,193.72,0.0,0.0,0.0,0.0,369.0,193.72,193.72,1194400.0,15,7325.200000000001,33580,41098.92,41098.92
54,2002,ARKANSAS,AR,72.0,37.79,90.0,47.25,0.0,0.0,162.0,85.03999999999999,85.03999999999999,688276.0,75,15491.104,33580,49156.14,49156.144
55,2002,CALIFORNIA,CA,1157.0,607.46,0.0,0.0,0.0,0.0,1157.0,607.46,607.46,7258417.0,58,38884.388,33580,73071.85,73071.84800000001
56,2002,COLORADO,CO,7161.0,3759.52,203.0,106.57,0.0,0.0,7364.0,3866.09,3866.09,1397088.0,64,16458.112,33580,53904.2,53904.202000000005
57,2002,CONNECTICUT,CT,217.0,113.91,0.0,0.0,0.0,0.0,217.0,113.91,113.91,989309.0,8,5315.956,33580,39009.87,39009.866
58,2002,DELAWARE,DE,16.0,8.4,40.0,21.0,0.0,0.0,56.0,29.4,29.4,228405.0,3,1423.1399999999999,33580,35032.54,35032.54
59,2002,FLORIDA,FL,833.0,437.31,0.0,0.0,0.0,0.0,833.0,437.31,437.31,3766564.0,67,26445.536,33580,60462.85,60462.846
60,2002,GEORGIA,GA,1107.0,581.16,129.0,67.72,0.0,0.0,1236.0,648.88,648.88,1918917.0,159,34680.228,33580,68909.11,68909.10800000001
61,2002,HAWAII,HI,59.0,30.98,0.0,0.0,0.0,0.0,59.0,30.98,30.98,359984.0,5,2289.136,33580,35900.12,35900.116
62,2002,IDAHO,ID,54.0,28.35,24.0,12.6,0.0,0.0,78.0,40.95,40.95,405023.0,44,9093.052,33580,42714.0,42714.00199999999
63,2002,ILLINOIS,IL,388.0,203.71,30.0,15.75,0.0,0.0,418.0,219.46,219.46,3429136.0,102,31040.224000000002,33580,64839.68,64839.684
64,2002,INDIANA,IN,602.0,316.04,0.0,0.0,0.0,0.0,602.0,316.04,316.04,1521353.0,92,21710.692000000003,33580,55606.73,55606.732
65,2002,IOWA,IA,330.0,173.24,63.0,33.07,0.0,0.0,393.0,206.31,206.31,1012622.0,99,20864.648,33580,54650.96,54650.958
66,2002,KANSAS,KS,283.0,148.56,10.0,5.25,0.0,0.0,293.0,153.81,153.81,829890.0,105,21152.760000000002,33580,54886.57,54886.57
67,2002,KENTUCKY,KY,487.0,255.68,24.0,12.6,0.0,0.0,511.0,268.28000000000003,268.28000000000003,1094242.0,120,24757.768,33580,58606.05,58606.047999999995
68,2002,LOUISIANA,LA,1240.0,650.9899999999999,414.0,217.35,0.0,0.0,1654.0,868.3399999999999,868.3399999999999,1324820.0,64,16169.04,33580,50617.38,50617.38
69,2002,MAINE,ME,201.0,105.52,42.0,22.05,0.0,0.0,243.0,127.57,127.57,495294.0,16,4698.616,33580,38406.19,38406.186
70,2002,MARYLAND,MD,355.0,186.39,0.0,0.0,0.0,0.0,355.0,186.39,186.39,1659113.0,24,10712.612000000001,33580,44479.0,44479.002
71,2002,MASSACHUSETTS,MA,86.0,45.16,8.0,4.2,0.0,0.0,94.0,49.36,49.36,2220326.0,14,11259.064,33580,44888.42,44888.424
72,2002,MICHIGAN,MI,313.0,164.32,31.0,16.27,0.0,0.0,344.0,180.59,180.59,3055897.0,83,26320.308,33580,60080.9,60080.898
