,State and District,Winner (Percentage of Votes),1st Runner-Up (Percentage of Votes),num_ballots,year,state,procedural_cost,state_po
3044,Indiana 1,0.697,0.268,17,2006,INDIANA,8.92,IN
3045,Indiana 2,0.54,0.46,88,2006,INDIANA,46.20,IN
3046,Indiana 3,0.543,0.457,82,2006,INDIANA,43.05,IN
3047,Indiana 4,0.624,0.376,29,2006,INDIANA,15.22,IN
3048,Indiana 5,0.65,0.314,21,2006,INDIANA,11.02,IN
3049,Indiana 6,0.6,0.4,36,2006,INDIANA,18.90,IN
3050,Indiana 7,0.538,0.462,93,2006,INDIANA,48.82,IN
3051,Indiana 8,0.61,0.39,32,2006,INDIANA,16.80,IN
3052,Indiana 9,0.5,0.455,156,2006,INDIANA,81.90,IN
