,State and District,Winner (Percentage of Votes),1st Runner-Up (Percentage of Votes),num_ballots,year,state,procedural_cost,state_po
3119,Mississippi 1,0.659,0.341,23,2006,MISSISSIPPI,12.07,MS
3120,Mississippi 2,0.643,0.357,25,2006,MISSISSIPPI,13.12,MS
3121,Mississippi 3,0.777,0.0,10,2006,MISSISSIPPI,5.25,MS
3122,Mississippi 4,0.798,0.202,12,2006,MISSISSIPPI,6.30,MS
