,State and District,Winner (Percentage of Votes),1st Runner-Up (Percentage of Votes),num_ballots,year,state,procedural_cost,state_po
3227,Utah 1,0.631,0.324,23,2006,UTAH,12.07,UT
3228,Utah 2,0.59,0.373,33,2006,UTAH,17.32,UT
3229,Utah 3,0.577,0.322,28,2006,UTAH,14.70,UT
